book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
8465,133767,133767,577477,34,842332359,9780842332350.0,"Tim LaHaye, Jerry B. Jenkins",2004.0,Glorious Appearing: The End of Days,"Glorious Appearing: The End of Days (Left Behind, #12)",eng,3.96,10474,12340,387,434,903,2538,3363,5102,https://images.gr-assets.com/books/1402100211m/133767.jpg,https://images.gr-assets.com/books/1402100211s/133767.jpg,0
8472,208036,208036,2479557,201,1888009039,9781888009030.0,"Aristotle, Joe Sachs",-330.0,τὰ μετὰ τὰ φυσικά,Metaphysics,,4.0,10112,10645,129,181,607,2377,3299,4181,https://images.gr-assets.com/books/1355049704m/208036.jpg,https://images.gr-assets.com/books/1355049704s/208036.jpg,0
8486,24611425,24611425,44222605,22,670025771,9780670025770.0,Geraldine Brooks,2015.0,The Secret Chord,The Secret Chord,eng,3.55,9228,11156,2139,446,1120,3383,4221,1986,https://images.gr-assets.com/books/1428406962m/24611425.jpg,https://images.gr-assets.com/books/1428406962s/24611425.jpg,0
8524,270032,270032,1154253,81,874778883,9780874778880.0,Heinrich Harrer,1952.0,Sieben Jahre in Tibet,Seven Years in Tibet,,4.05,11283,12917,685,124,439,2529,5378,4447,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8532,2530,2530,1517,110,156005204,9780156005200.0,"José Saramago, Giovanni Pontiero",1982.0,Memorial do Convento,Baltasar and Blimunda,eng,3.9,5321,11867,589,296,818,2542,4360,3851,https://images.gr-assets.com/books/1483229660m/2530.jpg,https://images.gr-assets.com/books/1483229660s/2530.jpg,0
8560,19049,19049,106848,16,075730334X,9780757303340.0,"William Arntz, Betsy Chasse, Mark Vicente",2005.0,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,,4.25,9759,10033,142,212,369,1387,2820,5245,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8611,80449,80449,13751223,203,019283617X,9780192836180.0,"Friedrich Nietzsche, Douglas Smith",1887.0,Zur Genealogie der Moral,On the Genealogy of Morals,,4.1,9214,11809,358,191,489,2114,4199,4816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8612,133017,133017,128139,14,1563890526,9781563890530.0,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988.0,"John Constantine, Hellblazer: Volume 1: Original Sins",Hellblazer: Original Sins,eng,4.1,12881,12992,248,160,420,2446,4840,5126,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8623,61665,61665,1321045,30,345379187,9780345379180.0,"Carl Sagan, Ann Druyan",1997.0,Billions and Billions: Thoughts on Life and Death at the Brink of the Millennium,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,,4.26,10690,11336,366,104,295,1612,3851,5474,https://images.gr-assets.com/books/1366573520m/61665.jpg,https://images.gr-assets.com/books/1366573520s/61665.jpg,0
8632,736376,736376,2270861,16,1565125525,9781565125520.0,Roland Merullo,2007.0,Breakfast with Buddha,Breakfast with Buddha,en-US,3.82,8634,11499,1814,171,774,2923,4692,2939,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8661,9670094,9670094,14557905,16,62007289,9780062007280.0,"Tim Tebow, Nathan Whitaker",2011.0,,Through My Eyes,en-US,3.92,8727,9214,948,326,642,1936,2841,3469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8662,60932,60932,249012,24,446610380,9780446610380.0,Octavia E. Butler,1998.0,Parable of the Talents,"Parable of the Talents (Earthseed, #2)",eng,4.21,10500,12335,897,86,359,1859,4628,5403,https://images.gr-assets.com/books/1170553715m/60932.jpg,https://images.gr-assets.com/books/1170553715s/60932.jpg,0
8698,25332115,25332115,45067930,8,1250077699,9781250077690.0,Ruth Wariner,2016.0,The Sound of Gravel,The Sound of Gravel,eng,4.15,12045,14113,2021,241,429,1996,5738,5709,https://images.gr-assets.com/books/1436200674m/25332115.jpg,https://images.gr-assets.com/books/1436200674s/25332115.jpg,0
8704,42641,42641,1491227,411,735102864,9780735102870.0,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,Воскресение,Resurrection,eng,4.1,9482,11905,677,146,543,2146,4268,4802,https://images.gr-assets.com/books/1335874776m/42641.jpg,https://images.gr-assets.com/books/1335874776s/42641.jpg,0
8707,214333,214333,503785,27,310240506,9780310240500.0,Lee Strobel,2004.0,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,,4.1,9216,9689,342,303,422,1535,3124,4305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8715,16065538,16065538,21856179,36,006178480X,9780061784800.0,James Rollins,2013.0,The Eye of God: A Sigma Force Novel,The Eye of God (Sigma Force #9),eng,4.11,9389,12423,1012,89,366,2194,5236,4538,https://images.gr-assets.com/books/1359823174m/16065538.jpg,https://images.gr-assets.com/books/1359823174s/16065538.jpg,0
8732,109499,109499,105521,15,802472966,9780802472960.0,"Nancy Leigh DeMoss, Elisabeth Elliot",2000.0,Lies Women Believe: And the Truth that Sets Them Free,Lies Women Believe: And the Truth that Sets Them Free,eng,4.1,9714,9833,297,224,499,1766,2910,4434,https://images.gr-assets.com/books/1328823111m/109499.jpg,https://images.gr-assets.com/books/1328823111s/109499.jpg,0
8737,769712,769712,755771,33,156097432X,9781560974320.0,"Joe Sacco, Edward Said",1996.0,Palestine,Palestine,eng,4.2,9823,10949,658,149,351,1556,3975,4918,https://images.gr-assets.com/books/1327884409m/769712.jpg,https://images.gr-assets.com/books/1327884409s/769712.jpg,0
8750,18889,18889,1579084,54,788720392,9780788720390.0,"Marion Zimmer Bradley, Diana L. Paxson",1996.0,Lady of Avalon,"Lady of Avalon (Avalon, #3)",eng,3.88,12663,14297,261,147,748,3848,5522,4032,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8773,441618,441618,1008516,18,805445528,9780805445530.0,Beth Moore,1999.0,Breaking Free,Breaking Free: Discover the Victory of Total Surrender,,4.43,9922,10659,192,113,208,1109,2769,6460,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8776,78674,78674,2682283,29,143035061,9780143035060.0,Jan Karon,1997.0,Out to Canaan (Mitford),"Out to Canaan (Mitford Years, #4)",eng,4.28,12491,13684,375,27,175,2019,5220,6243,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8784,456057,456057,2507883,18,1595541810,9781595541820.0,Ted Dekker,2005.0,Showdown by Ted Dekker Signature Edition,"Showdown (Paradise, #1)",eng,3.93,11122,11751,466,265,805,2597,3924,4160,https://images.gr-assets.com/books/1329547365m/456057.jpg,https://images.gr-assets.com/books/1329547365s/456057.jpg,0
8801,22304,22304,2512697,29,743231511,9780743231510.0,Douglas Coupland,1994.0,Life after God,Life After God,eng,3.82,8659,10035,432,132,771,2733,3511,2888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8809,13547234,13547234,19098054,48,1451688385,9781451688380.0,Colm Tóibín,2012.0,The Testament of Mary,The Testament of Mary,,3.61,9050,11289,1988,429,1092,3368,4019,2381,https://images.gr-assets.com/books/1339797728m/13547234.jpg,https://images.gr-assets.com/books/1339797728s/13547234.jpg,0
8812,817199,817199,803086,30,9735004100,9789735004100.0,Mircea Eliade,1933.0,Maitreyi,Maitreyi,rum,3.92,11079,11899,184,248,817,2702,3998,4134,https://images.gr-assets.com/books/1303896468m/817199.jpg,https://images.gr-assets.com/books/1303896468s/817199.jpg,0
8819,46201,46201,45343,11,679722017,9780679722010.0,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976.0,,The Selected Poetry of Rainer Maria Rilke,mul,4.4,11223,11342,248,111,187,1179,3435,6430,https://images.gr-assets.com/books/1343101334m/46201.jpg,https://images.gr-assets.com/books/1343101334s/46201.jpg,0
8838,2978,2978,1180015,128,60594527,9780060594530.0,James Hilton,1933.0,Lost Horizon,Lost Horizon,,3.9,10907,13070,1093,147,663,3367,5032,3861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8843,428223,428223,2989134,35,345495802,9780345495810.0,Harry Bernstein,2006.0,The Invisible Wall: A Love Story That Broke Barriers,The Invisible Wall: A Love Story That Broke Barriers,en-US,4.07,9715,10809,1718,58,286,2000,4962,3503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8854,95602,95602,920037,6,842339523,9780842339520.0,Francine Rivers,1993.0,Mark of the Lion Trilogy,Mark of the Lion Trilogy,en-US,4.76,9081,9547,731,27,61,323,1363,7773,https://images.gr-assets.com/books/1349032180m/95602.jpg,https://images.gr-assets.com/books/1349032180s/95602.jpg,0
8859,121715,121715,1629232,42,60653205,9780060653200.0,C.S. Lewis,1949.0,The Weight of Glory,The Weight of Glory,eng,4.41,9835,10668,588,51,152,1144,3322,5999,https://images.gr-assets.com/books/1381283728m/121715.jpg,https://images.gr-assets.com/books/1381283728s/121715.jpg,0
8876,6691426,6691426,6886872,76,670021474,9780670021480.0,Danielle Trussoni,2010.0,Angelology,"Angelology (Angelology, #1)",eng,3.41,12377,14808,2352,1010,2093,4451,4372,2882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8891,51364,51364,50128,30,60859512,9780060859510.0,Bart D. Ehrman,2005.0,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,en-US,3.91,10075,11242,1013,360,548,2307,4596,3431,https://images.gr-assets.com/books/1407109431m/51364.jpg,https://images.gr-assets.com/books/1407109431s/51364.jpg,0
8907,60551,60551,58910,26,679723005,9780679723000.0,Alan W. Watts,1966.0,The Book on the Taboo Against Knowing Who You Are,The Book on the Taboo Against Knowing Who You Are,,4.28,9811,10587,554,109,340,1416,3335,5387,https://images.gr-assets.com/books/1403166178m/60551.jpg,https://images.gr-assets.com/books/1403166178s/60551.jpg,0
8915,2067,2067,598404,23,067003472X,9780670034730.0,Daniel C. Dennett,2006.0,Breaking the Spell: Religion as a Natural Phenomenon,Breaking the Spell: Religion as a Natural Phenomenon,en-US,3.89,8381,9366,383,312,573,2006,3457,3018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8917,8142508,8142508,12939882,22,1414334095,9781414334100.0,Francine Rivers,2010.0,Her Daughter's Dream,"Her Daughter's Dream (Marta's Legacy, #2)",en-US,4.34,10703,11795,737,67,269,1426,3808,6225,https://images.gr-assets.com/books/1276207024m/8142508.jpg,https://images.gr-assets.com/books/1276207024s/8142508.jpg,0
8930,1823,1823,5946,20,743233212,9780743233220.0,Jon Ronson,2001.0,Them: Adventures with Extremists,Them: Adventures with Extremists,en-US,3.94,9081,11362,833,71,394,2648,5284,2965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8944,40293,40293,1348187,26,812508645,9780812508640.0,Orson Scott Card,1996.0,Pastwatch: The Redemption of Christopher Columbus,Pastwatch: The Redemption of Christopher Columbus,en-US,3.96,11922,12460,867,239,685,2667,4578,4291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8946,46292,46292,45423,91,9646534783,9789646534780.0,Hafez,1380.0,دیوان‎‎ [Dīvān],The Divan,eng,4.63,2773,6323,286,89,116,384,872,4862,https://images.gr-assets.com/books/1327770153m/46292.jpg,https://images.gr-assets.com/books/1327770153s/46292.jpg,0
8949,32812,32812,9771852,355,140441050,9780140441060.0,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320.0,Paradiso,"Paradiso (The Divine Comedy, #3)",eng,3.94,9701,12570,397,268,934,2867,3699,4802,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8974,8584913,8584913,13454225,28,61732370,9780061732380.0,Gayle Tzemach Lemmon,2011.0,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe","The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",eng,3.69,10365,12204,2007,210,973,3754,4680,2587,https://images.gr-assets.com/books/1279213493m/8584913.jpg,https://images.gr-assets.com/books/1279213493s/8584913.jpg,0
8990,15818164,15818164,21545770,31,006199104X,9780061991040.0,"James Rollins, Rebecca Cantrell",2013.0,The Blood Gospel: The Order of the Sanguines Series,"The Blood Gospel (The Order of the Sanguines, #1)",en-CA,3.97,10424,12609,1480,316,695,2489,4636,4473,https://images.gr-assets.com/books/1357605320m/15818164.jpg,https://images.gr-assets.com/books/1357605320s/15818164.jpg,0
9017,39916,39916,1018527,20,375714685,9780375714690.0,David B.,2002.0,,Epileptic,eng,3.9,10414,10955,561,275,840,2448,3571,3821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9024,72003,72003,23685785,14,1559362316,9781559362310.0,Tony Kushner,1993.0,Angels in America:  A Gay Fantasia on National Themes,Angels in America,eng,4.29,10271,11385,367,226,390,1416,3190,6163,https://images.gr-assets.com/books/1170797663m/72003.jpg,https://images.gr-assets.com/books/1170797663s/72003.jpg,0
9051,1376220,1376220,1489929,4,9793210605,,Tere Liye,2005.0,Hafalan Shalat Delisa,Hafalan Shalat Delisa,ind,4.2,7737,7891,715,104,256,1281,2539,3711,https://images.gr-assets.com/books/1303475676m/1376220.jpg,https://images.gr-assets.com/books/1303475676s/1376220.jpg,0
9054,10364994,10364994,15268147,36,374271569,9780374271560.0,Amy Waldman,2011.0,The Submission,The Submission,eng,3.66,10096,11169,1744,293,969,3149,4592,2166,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9064,23719479,23719479,43328972,12,547250258,9780547250250.0,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,Rosemary: The Hidden Kennedy Daughter,en-CA,3.78,9819,12735,1590,260,670,3576,5371,2858,https://images.gr-assets.com/books/1439253720m/23719479.jpg,https://images.gr-assets.com/books/1439253720s/23719479.jpg,0
9065,9592213,9592213,14479209,15,60755806,9780060755800.0,Jennifer Haigh,2011.0,Faith,Faith,en-US,3.83,10610,11866,1702,163,556,2972,5577,2598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9076,2350129,2350129,2356840,5,402366174,9780402366170.0,The Church of Jesus Christ of Latter-day Saints,2004.0,Preach My Gospel (A Guide to Missionary Service),Preach My Gospel: A Guide To Missionary Service,,4.71,9891,10194,206,105,83,463,1365,8178,https://images.gr-assets.com/books/1399612262m/2350129.jpg,https://images.gr-assets.com/books/1399612262s/2350129.jpg,0
9078,355190,355190,2310058,65,039474067X,9780394740680.0,Edward Said,1978.0,Orientalism,Orientalism,eng,4.07,10458,11791,648,199,527,1925,4683,4457,https://images.gr-assets.com/books/1409777781m/355190.jpg,https://images.gr-assets.com/books/1409777781s/355190.jpg,0
9079,450836,19860524,2885501,6,1573458716,9781573458720.0,Gerald N. Lund,1991.0,"The Work and the Glory, Vol. 2: Like a Fire Burning","Like a Fire Burning (The Work and the Glory, #2)",,4.27,9944,11017,251,37,235,1582,4051,5112,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9096,241387,241387,233843,18,1595540547,9781595540550.0,Charles Martin,2006.0,When Crickets Cry,When Crickets Cry,en-US,4.23,9668,11364,1731,139,377,1614,3873,5361,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9098,10439703,10439703,15344305,23,61714321,9780061714320.0,Richard Kadrey,2011.0,Aloha from Hell,"Aloha from Hell (Sandman Slim, #3)",en-US,4.01,10713,12770,569,48,408,2825,5639,3850,https://images.gr-assets.com/books/1302271758m/10439703.jpg,https://images.gr-assets.com/books/1302271758s/10439703.jpg,0
9107,10870589,10870589,15785860,8,1414339364,9781414339370.0,Ira Wagler,2011.0,Growing up Amish,Growing Up Amish,eng,3.36,9085,10287,1074,445,1506,3887,2773,1676,https://images.gr-assets.com/books/1406514526m/10870589.jpg,https://images.gr-assets.com/books/1406514526s/10870589.jpg,0
9134,132152,19169617,127292,68,310210062,9780310210060.0,"Lettie B. Cowman, James Reimann",1904.0,Streams in the Desert,Streams in the Desert,,4.39,5953,9335,219,104,234,1143,2249,5605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9137,121809,121809,117259,6,1577344677,9781577344670.0,Chris Heimerdinger,1989.0,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)","Tennis Shoes Among the Nephites (Tennis Shoes, #1)",eng,4.01,13112,13340,679,411,574,2693,4514,5148,https://images.gr-assets.com/books/1442362440m/121809.jpg,https://images.gr-assets.com/books/1442362440s/121809.jpg,0
9142,6517407,6517407,6709262,27,1439150001,9781439150010.0,Richard Paul Evans,2009.0,The Christmas List,The Christmas List,eng,4.17,10544,10763,899,99,363,1903,3669,4729,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
