record number,Price,Market Cap,Free Float Market Cap %,6m ADV,RoE %,RoCE %,EBIT Margin %,EPS,PAT %,Stock Return %
1122,0.01210962,0.02421744,0.45295498,0.03629001,0.5913592,0.58199835,0.60064143,0.0008011,0.58700725,0.13702169
1123,0.00014929,0.00083732,0.58278216,0.00386085,0.62726132,0.681387,0.63549881,0.05651402,0.58743469,0.0213555
1124,0.0438261,0.0086666,0.23042458,0.01390688,0.63552579,0.68000084,0.5937135,0.00154128,0.58754021,0.12951248
1125,0.00224511,0.00064872,0.5796885,0.00496262,0.66498629,0.7487486,0.61662246,0.01392789,0.58761385,0.11025137
1126,0.00603057,0.00097861,0.34339663,0.00048087,0.66756967,0.66247751,0.62511828,0.00388382,0.58804892,0.10881092
1127,0.00910451,0.25411611,0.21858332,0.1888121,0.62069208,0.63579269,0.59716833,0.00451503,0.58896925,0.11191907
1128,0.02311413,0.01854338,0.19991466,0.00606625,0.67257595,0.76544022,0.61087775,0.00073053,0.5900509,0.14335499
1129,0.02088744,0.00149852,0.34915724,0.02794182,0.57745743,0.61065759,0.63465139,0.00184862,0.59235136,0.10385398
1130,0.0090764,0.00576872,0.30637935,0.00159714,0.64729219,0.68542564,0.62412183,0.00091334,0.59338189,0.09676794
1131,0.0106565,0.00037686,0.28739066,9.03E-05,0.62603295,0.67429464,0.61123151,0.00429466,0.594149,0.07110807
1132,0.02930853,0.15182259,0.50106678,0.37751629,0.65222424,0.68773457,0.62470194,0.00203453,0.5942051,0.11425928
1133,0.0012224,0.00610554,0.63462769,0.23621904,0.50905132,0.53029125,0.88695759,0.00407859,0.59455972,0.10639393
1134,0.00329593,0.00017117,0.43172605,0.00012079,0.61730188,0.67483696,0.62491317,0.0036271,0.59597346,0.10395802
1135,0.00802945,0.00436435,0.42137828,0.0066169,0.72584458,0.7073264,0.64612938,0.00283769,0.59678222,0.07459883
1136,0.00728399,0.0057988,0.65382974,0.14127077,0.59465923,0.65768002,0.62000673,0.00246177,0.59692304,0.05255129
1137,0.00623996,0.00198019,0.59803712,0.03972527,0.78939974,0.62289662,0.53821611,0.01145613,0.59749817,0.4190533
1138,0.0246477,0.02666643,0.34232985,0.00943663,0.61156995,0.63640937,0.61847464,0.00197875,0.59765131,0.20468727
1139,0.01578263,0.25564144,0.35609132,0.35724606,0.6640177,0.70129054,0.60991365,0.00349978,0.59781351,0.12983275
1140,0.02119376,0.0003007,0.33368893,3.44E-05,0.60009262,0.65444811,0.6396813,0.00363765,0.59795129,0.12171829
1141,0.0089717,0.09892943,0.54053766,0.25520112,0.59366221,0.63515744,0.61918218,0.00117822,0.59864959,0.14851344
1142,0.00745364,0.01289116,0.67559206,0.00545357,0.54778973,0.53751288,0.61962228,0.00652671,0.59871642,0.14070704
1143,0.00145699,0.0012804,0.3659057,0.00160508,0.57513458,0.58215824,0.60329028,0.00145556,0.60019356,0.07545536
1144,0.00231975,0.00041158,0.19991466,6.38E-06,0.55235335,0.56669983,0.59962129,0.00310508,0.60059697,0.1062302
1145,0.01128757,0.02590285,0.20471517,0.01628955,0.61634091,0.61653161,0.61611815,0.00077945,0.60175602,0.19209087
1146,0.04422452,1,0.21762321,0.72048388,0.69332859,0.74046617,0.61982779,0.00229439,0.60195575,0.1283585
1147,0.00465889,0.00157469,0.59473011,0.00527225,0.58907171,0.58354844,0.69138286,0.003459,0.60210277,0.11918029
1148,0.00776093,0.00133028,0.51536164,0.03334292,0.53585907,0.54805738,0.58242289,0.00161162,0.60228286,0.10460501
1149,0.01492666,0.00815264,0.24098571,0.00106844,0.57239496,0.61527216,0.62186994,0.00128477,0.60359715,0.13742469
1150,0.00570777,0.00208267,0.25240026,0.01074806,0.55091728,0.56885601,0.7113655,0.00115115,0.60384396,0.23597785
1151,0.00137169,0.00075952,0.39993599,0.00057768,0.53726717,0.55948053,0.75605704,0.00795231,0.60406295,0.10666066
1152,0.00336669,0.00491124,0.35993173,0.01477421,0.63189516,0.65249184,0.6417695,0.00256727,0.60429966,0.0852153
1153,0.01796667,0.00120322,0.55216556,0.00820357,0.59947698,0.59879386,0.59869126,0.0014315,0.60463629,0.2308405
1154,0.03486797,0.03520005,0.21292938,0.06595943,0.71947156,0.78470675,0.6531819,0.00099794,0.6063145,0.19020034
1155,0.0029324,0.00065902,0.30744613,0.00046403,0.61097708,0.66843698,0.65092939,0.00296097,0.60665142,0.14959636
1156,0.00912196,0.00048723,0.30435246,0.00037142,0.57139954,0.60965816,0.60214352,0.00198735,0.61059502,0.12759422
1157,0.02830133,0.00483264,0.20354171,0.00104744,0.79997177,0.96540064,0.6676123,0.00150117,0.61125285,0.22047812
1158,0.0015423,0.02980451,0.03989759,0.00204297,0.5476064,0.55163059,0.62117588,0.00499307,0.61250427,0.12845904
1159,0.00470542,0.00338892,0.21570301,0.0063984,0.53235559,0.53776947,0.71787395,0.00215413,0.61258208,0.125826
1160,0.00335312,0.00548224,0.22274376,0.00241084,0.56291975,0.5489448,0.65865754,0.00143552,0.61315442,0.1105599
1161,0.00095291,0.00174191,0.76605505,3.98E-05,0.51212739,0.51284584,0.59496855,5.18E-06,0.61472197,0.16873465
1162,0.018843,0.49677493,0.86398549,1,0.62976277,0.67650578,0.6300287,0.00260689,0.61592472,0.12116236
1163,0.00469863,0.6544186,1,0.65160675,0.66024669,0.74057848,0.66885058,0.00142427,0.621671,0.15750941
1164,0.00695731,0.0032641,0.45807553,0.00128802,0.59670651,0.58502855,0.68918566,0.00812344,0.62183521,0.09840603
1165,0.02743082,0.01248671,0.46319607,0.00682746,0.6761946,0.7201378,0.64124369,0.00181896,0.62193245,0.13699496
1166,0.01998687,0.05205267,0.2240239,0.02996007,0.75026866,0.76667891,0.59362414,0.00101127,0.62205898,0.14266771
1167,0.00717833,0.0121447,0.28675059,0.00488578,0.70323541,0.76386728,0.64193805,0.00163508,0.62403985,0.11666164
1168,0.0080692,0.0063834,0.38670792,0.05482875,0.72680466,0.74385768,0.62691569,0.00443425,0.62405354,0.14673527
1169,0.01682085,0.00752854,0.22615746,0.00148808,0.64782668,0.66117443,0.60701848,0.00136888,0.6255456,0.13528096
1170,0.01327191,0.00282094,0.27704289,0.00102636,0.66234667,0.72806972,0.66641459,0.00190694,0.6261214,0.11822516
1171,0.00920435,0.06351792,0.2784297,0.05166632,0.56183591,0.56761276,0.63722969,0.00383251,0.63070258,0.16240679
1172,0.0027298,0.00319829,0.34883721,0.00079489,0.54739346,0.56033218,0.60249977,0.00105611,0.6340541,0.11227619
1173,0.00667522,0.00126638,0.20076808,0.00096758,0.58708849,0.54727626,0.59885764,0.00376319,0.63419953,0.11284627
1174,0.00142888,0.00035213,0.20322168,6.82E-05,0.5041954,0.50990507,0.75911718,0.00044667,0.63547888,0.08453406
1175,0.01428977,0.04353174,0.44442074,0.12689734,0.63270143,0.66499715,0.66537371,0.00172467,0.63757568,0.08265478
1176,0.00666552,0.00431006,0.24269255,0.02794182,0.60089438,0.63775578,0.67837836,0.000998,0.64045778,0.11694368
1177,0.00044398,0.0002033,0.78088329,0.0025503,0.55619734,0.58025936,0.7214893,0.0233244,0.6416274,0.00725659
1178,0.00365363,0.21970993,0.38233412,0.1948995,0.56943425,0.55110587,0.8454074,0.00194244,0.64378875,0.18675987
1179,0.00084628,0.00287289,0.32323448,0.01418328,0.51730833,0.5207313,0.73064231,0.00409219,0.64546076,0.12970314
1180,0.00052153,0.06709414,0.20418178,0.03114852,0.54151012,0.54672171,0.70717376,0.00298934,0.64854556,0.17106733
1181,0.00191164,0.0069843,0.21058246,0.01690352,0.5700962,0.58656719,0.63538961,0.00495746,0.65076983,0.15690714
1182,0.06086022,0.05936805,0.20780883,0.03039408,0.59761691,0.64981026,0.67812456,0.0015824,0.65275404,0.11095012
1183,0.00243898,0.00045515,0.41519095,0.0038278,0.58265421,0.5856228,0.68064222,0.01024804,0.65576467,0.13634854
1184,0.00015685,4.08E-05,0.7171965,1.93E-06,0.56299528,0.58529935,0.66249787,0.00335024,0.66205734,0.00163086
1185,0.01030849,0.04662749,0.19991466,0.20772659,0.61790443,0.67439556,0.72166212,0.00122746,0.6631787,0.1732144
1186,0.00591909,0.02306271,0.22615746,0.01997989,0.53478255,0.55780685,0.7927281,0.0009471,0.67021842,0.15348366
1187,0.01146497,0.00140604,0.21868999,0.02794182,0.53182961,0.5468875,0.71437765,2.42E-06,0.67064852,0.14053033
1188,0.00398807,0.0004853,0.36078515,0.00107743,0.64494876,0.58950856,0.7749853,0.00204155,0.67201114,0.13020382
1189,0.00366817,0.00067599,0.56795392,0.00514811,0.55220195,0.58188676,0.70576569,0.00278756,0.67846024,0.12248297
1190,0.00076097,0.00217474,0.78045658,0.00053309,0.51869092,0.51949942,0.65820623,0,0.68107371,0.12498233
1191,0.00227904,0.00019987,0.52368253,0.0001513,0.51470824,0.50513256,0.10368156,0.00076837,0.68369193,0.06104944
1192,0.00495067,0.10668703,0.36121186,0.18001492,0.54714968,0.56223189,0.70323224,0.00334465,0.6872117,0.2554617
1193,0.00553909,0.13176664,0.39534884,0.32382335,0.61846507,0.57267066,0.7430624,0.0011123,0.68809635,0.15465806
1194,0.00020028,0.00030338,0.55472584,0.02794182,0.51295149,0.5160938,0.61631743,0.00324046,0.68902956,0.09183179
1195,0.00122919,0.00032905,0.38062727,0.00077627,0.64857494,0.56258792,1,0.00194586,0.71105764,0.21024734
1196,0.01278916,0.00190789,0.20386175,0.00022174,0.54900236,0.5782116,0.60226264,0.00063998,0.71613714,0.37769314
1197,0.00512129,0.24860096,0.30744613,0.12588897,0.57985002,0.61881094,0.71829253,0.00142776,0.71806093,0.25498023
1198,0.01332426,0.00273776,0.39268189,0.00173014,0.88901955,0.83769244,0.52682296,0.0057828,0.72797771,0.20587618
1199,0.00975012,0.00129876,0.24311927,0.02794182,0.79205577,0.88238088,0.79239961,0.00087184,0.73005582,0.07958548
1200,0.0026571,0.01720865,0.59803712,0.01160297,0.56897698,0.58536913,0.84102165,0.00148507,0.7321302,0.12785208
1201,0.00025592,0.00129622,0.24194581,0.00120186,0.56578274,0.52827756,0.70935318,0.01428818,0.73512573,0.06032854
1202,0.00260184,0.01445454,0.54117773,0.01431023,0.6082355,0.63099234,0.74048905,0.00114316,0.74922523,0.11265419
1203,0.04040901,0.00651938,0.27277576,0.00148728,0.59948471,0.66331509,0.83714709,0.00069533,0.75019729,0.16747048
1204,0.00262899,0.0956698,0.14657564,0.11038328,0.6031881,0.65755982,0.8072114,0.00314438,0.75977165,0.20848949
1205,0.00777257,0.01187289,0.14657564,0.01705101,0.5657563,0.59994909,0.70283358,0.00166843,0.75995094,0.25550136
1206,0.00081041,0.00117928,0.35246426,0.00085348,0.50936426,0.51257461,0.58928172,0.00031184,0.76427435,0.13148424
1207,0.00057776,0.02772906,0.04021762,0.00361469,0.59251716,0.59167298,0.81873793,0.0024645,0.81610789,0.12100514
1208,0.00025592,0.00054571,0.71868999,0.00207376,0.57951777,0.5890501,0.84268912,0.00537746,0.81857549,0.06758272
1209,0.02350673,0.00020203,0.62118626,0.00087215,0.65682997,0.6882457,0.48260321,0.00980696,0.86974776,0.10469886
1210,0.01366161,0.00089911,0.46618306,2.47E-05,0.58293061,0.58919923,0.84055097,0.00203514,0.87200762,0.14793401
1211,0.00379904,0.00122627,0.19991466,0.00028528,0.53631329,0.54962809,0.60066351,0.00042474,1,0.16365587
1212,0.00132613,0.00104809,0.22989119,0.00038852,0.51593225,0.51740259,0.25407865,6.10E-06,1,0.22862513
1213,0.0309623,0.0040455,0.45594197,0.00360041,0.60054439,0.61151935,0,4.00E-06,1,0.15359022
1214,0.00087245,0.00089572,0.69543418,0.00171806,0,0,0.53847632,0.02232109,0.51524376,0.14692168
1215,0.00154424,0.00020539,0.36238532,5.23E-05,0,0.46924805,0.53847632,0.02232109,0.51524376,0.07250601
1216,0.00057485,0.00022122,0.31896736,1.36E-06,0.49900117,0.49871582,0.53847632,0.02232109,0.51524376,0.08016564
1217,0.04703963,0.00322334,0.46650309,0.00349964,0.51076164,0.51571607,0.53847632,0.02232109,0.51524376,0.17496079
1218,0.00063592,0.00151137,0.80403243,0.00014579,0.52906076,0.5674158,0.53847632,0.02232109,0.51524376,0.12120191
1219,0.00259118,0.00052049,0.35427779,0.00023274,0.47966411,0.5674158,0.53847632,0.02232109,0.51524376,0.12365164
1220,6.49E-05,0.00075967,0.3765735,0.00096877,0.52906076,0.5674158,0.53847632,0.02232109,0.51524376,0.06666345
1221,0.00023265,0.00099781,0.86313207,0.00152624,0.52906076,0.5674158,0.53847632,0.02232109,0.51524376,0.07629855
1222,0.00157332,0.00039816,0.46554299,0.00339225,0.52906076,0.5674158,0.53847632,0.02232109,0.51524376,0.08571087
1223,0.00289363,0.00125142,0.41327075,0.00664752,0.52906076,0.5674158,0.53847632,0.02232109,0.51524376,0.10838257
1224,1,0.04864784,0.70674205,0.17244795,0.52906076,0.5674158,0.53847632,0.02232109,0.51524376,0.17534495
